business_id,name,city,state,categories,food,service,price,amb,cluster,n_reviews_sample,n_users_sample,cover_food_frac,cover_service_frac,cover_price_frac,cover_amb_frac,stars,review_count
JcdsERaKlWNY9CT5Tl8LvA,Victory Brewing Company Downingtown,Downingtown,PA,"Brewpubs, Restaurants, Food, American (Traditional), Breweries",0.7654175416815042,0.3116848828688172,0.23212470990039685,0.19327789046579866,3,15,15,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2,4.0,592
mBgaPljP3OYkl_vGKTyFNw,LaScala's Birra,Philadelphia,PA,"Bars, Nightlife, Restaurants, Pizza, Beer Bar, Italian",0.6074639370428594,0.3390100783363843,0.15748750983272644,0.23425837779611922,1,12,12,0.6666666666666666,0.25,0.16666666666666666,0.25,4.0,383
P_x9fEz8efemqOIV46S0tg,Red Mesa Restaurant,St Petersburg,FL,"Bars, Cuban, Wine Bars, Nightlife, Tex-Mex, Restaurants, Latin American, Mexican",0.3585851932632159,0.3552852107402854,0.2229289794448828,0.061193292909545095,5,21,19,0.47619047619047616,0.3333333333333333,0.19047619047619047,0.047619047619047616,4.0,585
rmQHRSJinTTsP8EerpdChA,Drake's,Franklin,TN,"Food, American (Traditional), Nightlife, Restaurants, Beer, Wine & Spirits, American (New), Sushi Bars, Bars",0.49852893002023524,0.24664913576583947,0.11113042476641781,0.11473379995329198,5,12,12,0.5,0.3333333333333333,0.08333333333333333,0.4166666666666667,3.5,342
qISf5ojuYbD9h71NumGUQA,Han Dynasty,Philadelphia,PA,"Beer, Wine & Spirits, Chinese, Restaurants, Food, Szechuan, Noodles, Soup",0.27696119509649625,0.24954528675001636,0.1918727806649855,0.17583125145542525,5,31,30,0.6129032258064516,0.3548387096774194,0.22580645161290322,0.22580645161290322,4.0,1474
4VXVP21v4Xec6C2mnnBnGw,Archie's Giant Hamburgers & Breakfast,Reno,NV,"Food, Restaurants, American (New), Bars, Burgers, Coffee & Tea, Sports Bars, Nightlife, Breakfast & Brunch",0.6728326934035516,0.4258227052307095,0.20234703525045242,0.24383329876596252,3,21,21,0.6666666666666666,0.47619047619047616,0.23809523809523808,0.23809523809523808,4.0,597
GmXC3CBu172Bkb0c6RnO7w,Restaurant R'evolution,New Orleans,LA,"Event Planning & Services, Hotels, Cajun/Creole, Restaurants, Seafood, Southern, Hotels & Travel",0.41542273852603057,0.23602175172765757,-0.0055496451426888995,0.06232847108707955,0,31,29,0.45161290322580644,0.45161290322580644,0.12903225806451613,0.06451612903225806,4.5,1210
0MhxvTys2ADYa3sOO91ldQ,Egg,Saint Louis,MO,"Restaurants, Breakfast & Brunch, Food, Coffee & Tea, Juice Bars & Smoothies",0.6554322280709712,0.44653670716393906,0.036432537338350064,0.06369879310084398,4,14,14,0.6428571428571429,0.6428571428571429,0.07142857142857142,0.07142857142857142,4.5,698
49Gyz-LD9MxTh1yzbYiOhw,Menagerie Coffee,Philadelphia,PA,"Coffee & Tea, Food",0.25593035542446196,0.011497146027738592,0.0,0.3976642458874276,2,12,11,0.6666666666666666,0.4166666666666667,0.0,0.4166666666666667,4.5,390
GTLgSHSSZOde4ZUrp0mC0A,Blaze Pizza,Carmel,IN,"Gluten-Free, Fast Food, Pizza, Salad, Restaurants",0.7205348758885716,0.5617386836718558,0.10216627039612154,-0.02596842346656649,4,13,9,0.6923076923076923,0.6153846153846154,0.15384615384615385,0.15384615384615385,4.0,221
DvBdqAA3XleMaOMwBl7g4g,Kona Grill - Tampa,Tampa,FL,"Sushi Bars, American (New), Asian Fusion, Restaurants",-0.03704667603216033,0.33062925083320466,-0.03438125125582836,-0.06025022928261696,0,15,15,0.6666666666666666,0.4666666666666667,0.26666666666666666,0.06666666666666667,3.5,792
aFo5XZwwogCxa0qYzUhZEA,Big Woods Speedway,Speedway,IN,"Nightlife, Restaurants, Food, Bars, Breweries, Burgers, Beer Bar, Pizza",0.4829095705702986,0.4048667272004671,0.1557827381948745,0.32835571875829855,2,10,10,0.8,0.6,0.1,0.4,3.5,442
tjU_hYVEFsUFJzVNqoMFiQ,Agave Restaurant,St. Pete Beach,FL,"Restaurants, Mexican",0.3471748861093437,-0.01933000967055279,0.11819662296869977,0.0,0,12,11,0.6666666666666666,0.4166666666666667,0.08333333333333333,0.0,3.0,398
oGdbvXKXVCQ8WC_GQePDkQ,3 Sisters Café,Indianapolis,IN,"Cafes, Restaurants",0.5749621325085441,0.4937438397280318,0.12745832848081343,0.0,4,11,11,0.5454545454545454,0.45454545454545453,0.18181818181818182,0.0,4.0,358
EmBa8UWYRwM_3hagkqwtIg,Saguaro Corners Restaurant & Bar,Tucson,AZ,"Restaurants, Tapas/Small Plates, Nightlife, Food, Burgers, Beer Bar, Lounges, Beer, Wine & Spirits, Latin American, Comfort Food, Mexican, American (New), American (Traditional), Spanish, Barbeque, Bars",0.5354040214874614,0.6590202990673554,0.076256922021368,0.3567334989560378,2,15,14,0.6666666666666666,0.6,0.06666666666666667,0.3333333333333333,4.0,504
rwd4rGpYxiCXvgMV49sYAw,Lili's Restaurant & Bar,Reno,NV,"American (Traditional), Gluten-Free, Food, Venues & Event Spaces, Mexican, Restaurants, Breakfast & Brunch, Hawaiian, Event Planning & Services",0.6562338343207613,0.6269380234216353,0.0,0.040164670952073094,4,10,10,0.6,0.6,0.0,0.1,4.0,616
UBX73ZWgCdgom4nv0UeGvg,Border Cafe,Newark,DE,"Cajun/Creole, Vegetarian, Restaurants, Tex-Mex, Cocktail Bars, Bars, Nightlife",0.681276414366479,0.41368125461910027,0.21347355331126738,1.7264227354423076E-4,3,17,17,0.8235294117647058,0.47058823529411764,0.17647058823529413,0.23529411764705882,4.0,742
5nqWNo7uVU1Zxm4tjnvkUw,Hai Street Kitchen & Co,Philadelphia,PA,"Japanese, Asian Fusion, Fast Food, Restaurants",0.5652963846279768,0.3669600455763995,0.08311810290889128,0.17338505561794687,1,16,16,0.5625,0.3125,0.125,0.1875,3.5,447
Cfl4gpf9oneiuZUExMtA4w,Sindoore - Indian By Nature,Nashville,TN,"Kebab, Desserts, Indian, Restaurants, Food, Nightlife, Soup, Vegetarian, Bars",0.9681424932161903,0.37736154546557027,0.20239606371845087,0.4079924761329669,1,12,11,0.9166666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,4.5,297
CYKj959PZDjweV-CSpssCg,The Steak House at Western Village,Sparks,NV,"Steakhouses, Food, Salad, Desserts, Restaurants",0.47377784797053124,0.5616705308184632,0.14991445350063456,0.15560228534278683,4,15,14,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.2,4.5,544
BmKCJsV_payJ5ANqC7i85g,The Vine Mediterranean Cafe and Market,Saint Louis,MO,"Restaurants, Middle Eastern, Mediterranean, Vegetarian",0.6018849198202971,0.3035373978120833,0.2872869442966018,0.0,5,12,11,0.5833333333333334,0.4166666666666667,0.25,0.0,4.0,511
_C7QiQQc47AOEv4PE3Kong,Commander's Palace,New Orleans,LA,"French, Restaurants, Cocktail Bars, Nightlife, American (New), Cajun/Creole, Breakfast & Brunch, American (Traditional), Bars",0.4304662991179909,0.329868136319581,0.09819886088306032,0.056752605270986974,4,99,93,0.5353535353535354,0.41414141414141414,0.13131313131313133,0.16161616161616163,4.5,4876
pXRrRf8fDv6yU3xp1E25hA,Bud & Marilyn's,Philadelphia,PA,"Breakfast & Brunch, Nightlife, Bars, Restaurants, American (Traditional)",0.30193697204995823,0.4062949564453734,0.07491684442118843,0.1528937577413217,4,16,14,0.5,0.5,0.0625,0.125,4.0,1303
_h94BxrrFKPvzUIRx3Xkhg,Saints And Sinners,New Orleans,LA,"Seafood, Nightlife, Piano Bars, Restaurants, Cocktail Bars, Cajun/Creole, Bars, Sandwiches",0.04692092774525249,0.17406146684758025,0.0,0.088449783093261,0,12,12,0.25,0.16666666666666666,0.0,0.16666666666666666,3.5,796
CTZEnTsW2JYN2NH1BCAaZw,Darfons Restaurant & Lounge,Nashville,TN,"American (New), Restaurants, Nightlife, American (Traditional), Bars, Lounges",0.8376228028959405,0.2020714975423966,0.030449126638329174,0.1040434910647164,1,15,14,0.8,0.3333333333333333,0.06666666666666667,0.3333333333333333,4.5,809
HH9x7WcNQR3cnwkHo_YL0w,Mimi Blue Meatballs,Indianapolis,IN,"Restaurants, Italian, Breakfast & Brunch, American (Traditional), American (New), Sandwiches",0.2739357214613329,0.3847978317935449,0.07143376856193943,0.2823095122698015,2,13,13,0.38461538461538464,0.46153846153846156,0.15384615384615385,0.3076923076923077,4.0,567
yE6aDcbbK8pmvNroXnQYQA,Majoria's Commerce Restaurant,New Orleans,LA,"Diners, Sandwiches, Restaurants, Breakfast & Brunch",0.634944219690733,0.48084054266456083,0.1991708310689077,0.04381920415791994,3,31,30,0.6451612903225806,0.4838709677419355,0.2903225806451613,0.03225806451612903,4.5,866
HyZCLz5O3n24ne8gLgfvCQ,Stillwaters Tavern,Saint Petersburg,FL,"Bars, American (New), Restaurants, Food, Nightlife, American (Traditional), Seafood",0.25238733836430605,0.4067779596495515,-0.023328869447688083,0.03657968558379942,0,16,16,0.625,0.5,0.0625,0.0625,4.0,798
LlGIlNJE2Nv_PXkH7l4Wmg,Lilly's Tacos,Goleta,CA,"Restaurants, Mexican",0.46354646432950175,0.8305805582287639,0.25590031911197864,0.25005126461529364,3,10,9,0.5,0.8,0.2,0.2,4.5,517
B9Z3i-n9y9FfMU3CQxtThA,Sketch Burger,Philadelphia,PA,"Restaurants, Burgers",0.6449045134667168,0.2644345244597103,0.04044488352156956,0.18408207507488322,1,14,14,0.6428571428571429,0.35714285714285715,0.07142857142857142,0.21428571428571427,4.0,534
8pqdJjefYq-a9IBSJJmKwA,The Dandelion,Philadelphia,PA,"British, Restaurants, Gastropubs, Bars, Nightlife",0.5753696097264921,0.392940748164455,0.12321412050492224,0.437478831573207,2,48,47,0.625,0.3958333333333333,0.20833333333333334,0.4583333333333333,4.0,2497
68YWxuIj8mUya0Hp0hD1_Q,Centro Bar & Kitchen,Reno,NV,"Tapas Bars, Tapas/Small Plates, Restaurants",0.9493843261727899,0.5618631022236924,0.08989163973970116,0.2955007760019377,1,10,10,0.9,0.6,0.3,0.4,4.5,496
_393npnr0Dw1aGKy83x_0A,Paladar 511,New Orleans,LA,"Restaurants, Pizza, American (New), Breakfast & Brunch, Mediterranean",0.541580455815605,0.4525136552619567,0.0,0.48065821932179575,2,10,10,0.7,0.6,0.0,0.4,4.5,507
x3Ifr1jj2Qu7JDZto6Kbfg,Crabby's Dockside,Clearwater Beach,FL,"Salad, Restaurants, Seafood, American (New), American (Traditional)",0.5481127833414485,0.32843166170259663,0.30845067391576403,0.45716926858808865,2,13,13,0.5384615384615384,0.6923076923076923,0.23076923076923078,0.46153846153846156,4.0,677
l-rGtJt0E7PAklT0IK7oFQ,Four Seasons Resort The Biltmore Santa Barbara,Santa Barbara,CA,"Hotels & Travel, Hotels, Event Planning & Services, Restaurants, Venues & Event Spaces, Resorts",0.48576687963571263,0.12083546842811305,-0.12083546842811305,0.24409597018591686,0,10,10,0.5,0.1,0.1,0.3,4.5,508
P35nwRGaG1FMn-l8xPEY2Q,Pionic Pizza and Pasta,Tucson,AZ,"Italian, Pizza, Restaurants",0.3790719247239136,0.3321213726264772,0.2804615058349401,0.0,5,11,10,0.7272727272727273,0.36363636363636365,0.2727272727272727,0.0,4.0,227
aUoMG97DMJG4nmwhT6z1zA,Devon Seafood Grill,Philadelphia,PA,"Bars, Restaurants, Nightlife, Seafood",0.5507027862545272,0.5212292909233012,0.01778476506351174,0.19715643898810506,4,23,23,0.6521739130434783,0.5652173913043478,0.043478260869565216,0.17391304347826086,3.5,1159
Fyw7Nszsz2E6ZKy7gjPtDw,The Garden Table,Indianapolis,IN,"Cocktail Bars, Restaurants, Bars, American (New), Nightlife, Breakfast & Brunch, Juice Bars & Smoothies, Food, Salad",0.3949933889191224,0.5009163051558537,0.04063158360326435,0.34860065437911114,2,13,13,0.6923076923076923,0.46153846153846156,0.07692307692307693,0.3076923076923077,4.5,664
tUkv0ZxUAdpyv8qhgRU5TA,Parx Casino,Bensalem,PA,"Arts & Entertainment, Steakhouses, Active Life, Restaurants, Dance Clubs, Nightlife, Adult Entertainment, Buffets, Horse Racing, Casinos",0.23410268415674834,0.11085517227195142,0.0,0.4883164255573718,2,11,11,0.2727272727272727,0.5454545454545454,0.0,0.5454545454545454,2.5,520
7gmgEoLpKdC2nawiBOtGjA,Brunchies Breakfast Brunch & Lunch,Tampa,FL,"Restaurants, Breakfast & Brunch, Event Planning & Services, Cafes, Caterers, Burgers, Sandwiches, American (Traditional)",0.49513791214872604,0.757495204155542,0.0,0.2985888876699768,2,10,10,0.6,0.7,0.0,0.3,4.0,316
oCbJpGl8IkH1WdYa25TDBA,Morrow's,New Orleans,LA,"Burgers, Nightlife, Cajun/Creole, Bars, Restaurants, Seafood",0.6158802629780388,0.4157675618493313,0.20360317117579188,0.20875664194173638,3,21,21,0.6190476190476191,0.38095238095238093,0.19047619047619047,0.19047619047619047,4.0,831
hEb0f7wRZBUhX5f4CWEukg,Friendly Tavern,Zionsville,IN,"American (Traditional), Pubs, Bars, Nightlife, Restaurants",0.26393744916824086,0.6075169541513363,0.18602364163278107,0.1162134919217387,4,12,11,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.4166666666666667,4.5,294
q_PFmdGcKx2H7z2ze8H26w,Wright's Gourmet House,Tampa,FL,"Sandwiches, American (Traditional), Restaurants, Patisserie/Cake Shop, Caterers, Food, Event Planning & Services",0.5055788173846043,0.4125164918173642,0.050977668614413704,0.1196837189382646,4,14,14,0.5,0.42857142857142855,0.07142857142857142,0.14285714285714285,4.5,701
ynOYkpRAQIEGI-GGTByBKA,Tony's Place Bar & Grill,Ivyland,PA,"American (New), Restaurants, Bars, American (Traditional), Pizza, Nightlife",0.34399697970692217,0.26097434226427196,0.3239649513446247,0.12109658166879123,5,11,10,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.18181818181818182,3.5,184
L_spYpnf75W6mQcIY-6OBA,Santorini Greek Kitchen,Indianapolis,IN,"Mediterranean, Restaurants, Greek",0.5188700287447069,0.32087965375431615,-0.0029272810036166117,0.0630319510513962,4,14,13,0.5,0.35714285714285715,0.14285714285714285,0.07142857142857142,4.5,416
cg4JFJcCxRTTMmcg9O9KtA,Ava,Tampa,FL,"Wine Bars, Desserts, Bars, American (New), Nightlife, Restaurants, Italian, Food, Salad, Breakfast & Brunch, Pizza",0.343512333522314,0.2466704203579529,0.12514175605132488,0.13956081691260475,5,16,16,0.6875,0.5,0.3125,0.3125,3.5,544
NTX9U3BJ8yGnvx9kKQqsHQ,B Spot Burgers,Indianapolis,IN,"Burgers, Restaurants",0.7578943983175757,0.3743223984158482,0.10296774130253669,0.07785411941467363,1,11,11,0.8181818181818182,0.45454545454545453,0.18181818181818182,0.09090909090909091,3.5,241
kvOorg6F1gnbPmlTtjunsg,BBQ4LIFE,Boise,ID,"Gluten-Free, Barbeque, Beer Bar, Restaurants, Hawaiian, Sandwiches, Bars, Nightlife, Vegan",0.3969072659988609,0.4713208125890487,0.09744402503663402,0.01108175619896829,4,18,16,0.5,0.5,0.1111111111111111,0.1111111111111111,4.0,532
scotX4dcVT8Co0Nyy1pDYA,Iron Abbey Gastro Pub,Horsham,PA,"Bars, Belgian, Venues & Event Spaces, Gastropubs, Food, Restaurants, Nightlife, Pubs, Beer, Wine & Spirits, Event Planning & Services",0.22222538623339166,-0.11322215638963279,0.19487891299166293,0.08134251287525775,5,11,10,0.7272727272727273,0.2727272727272727,0.18181818181818182,0.2727272727272727,4.0,435
c-IgS6Pk6vMyax7Rbr38eA,Barbecue and Bourbon,Speedway,IN,"American (New), Restaurants, Cocktail Bars, Barbeque, Bars, Nightlife",0.23259478563651015,0.3591786807709857,-0.052509591081929166,0.10275063788485204,0,12,12,0.4166666666666667,0.6666666666666666,0.16666666666666666,0.16666666666666666,4.0,284
2QGyW4T6E_4iSltdx9i2RQ,Pascal's Manale,New Orleans,LA,"Restaurants, Italian, Steakhouses, Seafood, Nightlife, Bars, Cajun/Creole, Wine Bars",0.4692541553439888,0.30348979994797365,0.05867377607983806,0.06998855486298353,4,15,15,0.6666666666666666,0.3333333333333333,0.06666666666666667,0.06666666666666667,3.5,515
MmN1qpG224QxOeq72DpN2g,Aldo's Italian Restaurant,Santa Barbara,CA,"Italian, Restaurants",0.32213737013650157,0.179393315730291,0.009808738107126071,0.22610579478256237,0,11,11,0.6363636363636364,0.45454545454545453,0.09090909090909091,0.2727272727272727,3.0,311
5CbJgHWgvjyDRw9Sl4BXhg,Yo Mama's Bar & Grill,New Orleans,LA,"Pubs, Dive Bars, Nightlife, Bars, Restaurants, Burgers",0.46003874903482544,0.3230262638026254,0.11603831758125109,0.1232001028044858,4,20,19,0.6,0.35,0.15,0.2,4.0,825
wB1Tin0OW1JRpaKM-E3ZYA,National Mechanics,Philadelphia,PA,"Pubs, Food, Breakfast & Brunch, Dance Clubs, Bars, American (New), American (Traditional), Beer, Wine & Spirits, Restaurants, Nightlife",0.36070889242380083,0.3705069747308789,0.1952784983325442,0.17267055573116333,5,15,14,0.3333333333333333,0.5333333333333333,0.2,0.2,4.0,875
jct6fw5FcG4eTjjML-F7Ow,Chapel Tavern,Reno,NV,"Lounges, Pubs, Dive Bars, Cocktail Bars, Nightlife, Bars",0.12434585713394254,0.3931205991094469,0.06144140051423446,0.48138260395669175,2,12,12,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.5833333333333334,4.5,323
AhVvuzwWQU__CligbY4r0Q,Juan's Flying Burrito,New Orleans,LA,"Restaurants, Mexican, Mass Media, Cajun/Creole",0.6319086170933735,0.2912467607481103,0.057206701125065706,0.0,4,18,17,0.5555555555555556,0.3333333333333333,0.05555555555555555,0.0,4.0,794
i5C6RVgr03HSrgCl8oa1Fg,Patxi's Pizza,Santa Barbara,CA,"Salad, Restaurants, Pizza, Sandwiches, Italian",0.28035078332353447,0.43788708260598647,0.0,0.0838902589205083,4,13,13,0.3076923076923077,0.46153846153846156,0.0,0.07692307692307693,4.0,730
I6L0Zxi5Ww0zEWSAVgngeQ,Cafe Beignet on Bourbon Street,New Orleans,LA,"Sandwiches, Breakfast & Brunch, Cajun/Creole, Cafes, Food, Restaurants, Donuts",0.2812365157392726,0.14118591212325388,0.0699539011222731,0.040931794078220195,0,23,23,0.34782608695652173,0.30434782608695654,0.043478260869565216,0.2608695652173913,3.5,1066
S8ZFYEgMejpChID8tzKo9A,Amada,Philadelphia,PA,"Spanish, Restaurants, Breakfast & Brunch, Tapas Bars, Iberian",0.47932986982195475,0.28084288721160905,0.0741900828618238,0.13260370084223388,4,49,49,0.5714285714285714,0.32653061224489793,0.20408163265306123,0.1836734693877551,4.0,2109
gnpyyeWQ53WlDMJEq-YA_w,Tinto,Philadelphia,PA,"Basque, Tapas Bars, Iberian, Bars, Wine Bars, Restaurants, Lounges, Nightlife, Spanish",0.5167929185192934,0.29737197468961096,0.2517526697702014,0.14742937367539113,5,19,19,0.631578947368421,0.3684210526315789,0.47368421052631576,0.15789473684210525,4.0,877
W8Z4rXYkmZlEVSaxIVjyvg,Redwood Rotisserie + Grill,Reno,NV,"Restaurants, American (New), Cocktail Bars, Bars, Tex-Mex, American (Traditional), Barbeque, Nightlife",0.8085544390351173,0.9116401243128517,0.23560380342988396,0.1507170917932304,3,15,13,0.8666666666666667,0.9333333333333333,0.26666666666666666,0.2,4.0,464
F9OFNrITmQ1a9glscJ20ag,Cowbell,New Orleans,LA,"American (New), Bars, Local Flavor, Nightlife, Burgers, Diners, Restaurants",0.3042044630399687,0.3591727698946416,0.16621916999823735,0.0,5,10,9,0.4,0.4,0.2,0.0,4.0,540
Trbe4JX-oLHrrVVPcv0wog,Broussard's,New Orleans,LA,"Seafood, French, Restaurants, Venues & Event Spaces, Event Planning & Services, Cajun/Creole",0.4725629771846462,0.3883028836554528,0.19893398886929445,0.10085589260989362,5,15,13,0.4666666666666667,0.4666666666666667,0.2,0.2,4.0,653
C6KP0hSutumHzLDCFyjvJQ,Katie's Pizza & Pasta Osteria,Saint Louis,MO,"Bars, Italian, Cocktail Bars, Nightlife, Beer, Wine & Spirits, Food, Pizza, Restaurants",0.5677369848675148,0.5330321170475782,0.09767759689668763,0.1982417495218647,4,16,15,0.6875,0.5,0.125,0.4375,4.0,723
mK4gpsdN7qqb2MMUYbQb7A,The Bait House Tackle & Tavern,Clearwater Beach,FL,"Seafood, Restaurants, Beer Bar, Bars, Mexican, Nightlife",0.573752469567417,0.4712094186594508,0.025554472531041376,0.14369646440278938,4,18,18,0.6111111111111112,0.6111111111111112,0.05555555555555555,0.2222222222222222,4.5,651
VP8HMhVt-pKmqGNmDW4-TQ,Nom Wah Philadelphia,Philadelphia,PA,"Desserts, Bars, Food, Coffee & Tea, Nightlife, Dim Sum, Restaurants, Cocktail Bars, Cantonese, Chinese",0.6729896452865568,0.3025904823884493,0.13544010984546914,0.23709986288242133,1,10,9,0.7,0.5,0.1,0.2,4.0,414
9xdXS7jtWjCVzL4_oPGv9A,GW Fins,New Orleans,LA,"Seafood, Gluten-Free, Vegetarian, Restaurants",0.5307665081906471,0.44291617948711304,0.09417672829700158,0.08466098249995369,4,58,58,0.6379310344827587,0.4827586206896552,0.1206896551724138,0.1896551724137931,4.5,2443
IxlIgLbIbynzJdzeqO860Q,Arario Midtown,Reno,NV,"Nightlife, Bars, Korean, Restaurants, Gluten-Free, Tapas/Small Plates, Tapas Bars, Asian Fusion, Cocktail Bars",0.789316272859365,0.5292505892899773,0.0,0.1400051967018175,1,21,20,0.8095238095238095,0.6666666666666666,0.0,0.3333333333333333,4.5,588
VAIOtbsxdNmuhUKkQZFRlA,Renaud's Patisserie & Bistro,Santa Barbara,CA,"French, Cafes, Restaurants, Breakfast & Brunch, Food, Sandwiches, Bakeries",0.4468533827303817,0.17606647529745356,0.06376648482568717,0.26135889183051186,2,17,14,0.5294117647058824,0.11764705882352941,0.058823529411764705,0.23529411764705882,4.5,524
99e7bysta1myyrQogFEWUQ,Dock Street Brewery,Philadelphia,PA,"Beer, Wine & Spirits, Restaurants, Breweries, Pizza, Local Flavor, American (New), Vegetarian, Food, Brewpubs",0.40652819918828936,0.16584314365180147,0.0,0.1491125987986915,0,14,13,0.5,0.21428571428571427,0.0,0.21428571428571427,4.0,549
OXDo1mHlp2Io3CM6a1aB1w,Seoul Taco,Saint Louis,MO,"Restaurants, Asian Fusion, Food, Mexican, Food Trucks, Korean",0.5821336457255886,0.148064562467676,0.0,0.052017258907099066,0,18,18,0.6666666666666666,0.1111111111111111,0.0,0.05555555555555555,4.0,713
iwmW2mgcn2YdirXUHCsgXQ,Bourbon House,New Orleans,LA,"Restaurants, Cajun/Creole, Seafood",0.3072378529953312,0.34765591069538737,-0.08656480564020802,0.010284017531187064,0,40,38,0.525,0.45,0.15,0.125,3.5,2026
k67rl4w58GIvmbTMnhTLaA,Ford's Garage,Lutz,FL,"Burgers, Bars, Restaurants, Desserts, Comfort Food, Food, Nightlife, Cocktail Bars, American (Traditional), Breakfast & Brunch",0.4740249180059615,0.5343110646861055,0.17252145438575892,0.17340884574807172,3,11,10,0.6363636363636364,0.6363636363636364,0.36363636363636365,0.18181818181818182,4.0,507
TwnzM8mJn_nT2PJf1x-9kQ,Cafe Lift,Philadelphia,PA,"Caterers, American (New), Breakfast & Brunch, Event Planning & Services, Diners, Restaurants",0.7602580955125522,0.30082493933264143,0.2819718698276443,0.22038807225923937,3,19,17,0.7368421052631579,0.3684210526315789,0.3157894736842105,0.21052631578947367,4.0,1189
